ATP,Location,Tournament,Date,Series,Court,Surface,Round,BestOf,Winner,Loser,WRank,LRank,WPts,LPts,WSets,LSets,OddsW,OddsL
43,Atlanta,BB&T Atlanta Open,7/23/2019,ATP250,Outdoor,Hard,1st Round,3,Ebden M.,Majchrzak K.,100.0,102.0,571.0,562.0,2.0,0.0,2.81,1.43
43,Atlanta,BB&T Atlanta Open,7/23/2019,ATP250,Outdoor,Hard,1st Round,3,Kwon S.W.,Gunneswaran P.,117.0,88.0,489.0,621.0,2.0,1.0,1.33,3.33
43,Atlanta,BB&T Atlanta Open,7/23/2019,ATP250,Outdoor,Hard,1st Round,3,Opelka R.,Bublik A.,57.0,71.0,937.0,819.0,2.0,0.0,1.35,3.16
43,Atlanta,BB&T Atlanta Open,7/23/2019,ATP250,Outdoor,Hard,1st Round,3,Evans D.,Jung J.,55.0,138.0,942.0,395.0,2.0,0.0,1.37,3.09
43,Atlanta,BB&T Atlanta Open,7/23/2019,ATP250,Outdoor,Hard,1st Round,3,Tomic B.,Tiafoe F.,106.0,41.0,537.0,1080.0,2.0,1.0,3.52,1.3
43,Atlanta,BB&T Atlanta Open,7/23/2019,ATP250,Outdoor,Hard,1st Round,3,Albot R.,Sandgren T.,42.0,70.0,1046.0,826.0,2.0,0.0,1.78,2.03
43,Atlanta,BB&T Atlanta Open,7/24/2019,ATP250,Outdoor,Hard,1st Round,3,Humbert U.,Gromley C.,46.0,1000.0,1019.0,,2.0,0.0,1.04,10.94
43,Atlanta,BB&T Atlanta Open,7/24/2019,ATP250,Outdoor,Hard,1st Round,3,Kecmanovic M.,Sock J.,66.0,180.0,854.0,300.0,2.0,0.0,1.36,3.13
43,Atlanta,BB&T Atlanta Open,7/24/2019,ATP250,Outdoor,Hard,1st Round,3,King K.,Dimitrov G.,405.0,53.0,34.0,952.0,2.0,0.0,5.84,1.13
43,Atlanta,BB&T Atlanta Open,7/24/2019,ATP250,Outdoor,Hard,2nd Round,3,Popyrin A.,Herbert P.H.,95.0,39.0,588.0,1108.0,2.0,0.0,1.9,1.9
43,Atlanta,BB&T Atlanta Open,7/24/2019,ATP250,Outdoor,Hard,2nd Round,3,Norrie C.,Kwon S.W.,54.0,117.0,950.0,489.0,2.0,0.0,1.8,2.01
43,Atlanta,BB&T Atlanta Open,7/24/2019,ATP250,Outdoor,Hard,2nd Round,3,Evans D.,Albot R.,55.0,42.0,942.0,1046.0,2.0,1.0,1.55,2.46
43,Atlanta,BB&T Atlanta Open,7/25/2019,ATP250,Outdoor,Hard,2nd Round,3,Opelka R.,Isner J.,57.0,14.0,937.0,2290.0,2.0,1.0,2.33,1.6
43,Atlanta,BB&T Atlanta Open,7/25/2019,ATP250,Outdoor,Hard,2nd Round,3,Tomic B.,Ebden M.,106.0,100.0,537.0,571.0,2.0,0.0,1.88,1.91
43,Atlanta,BB&T Atlanta Open,7/25/2019,ATP250,Outdoor,Hard,2nd Round,3,De Minaur A.,Klahn B.,34.0,94.0,1285.0,588.0,2.0,0.0,1.45,2.73
43,Atlanta,BB&T Atlanta Open,7/26/2019,ATP250,Outdoor,Hard,2nd Round,3,Fritz T.,King K.,32.0,405.0,1320.0,34.0,2.0,0.0,1.1,6.78
43,Atlanta,BB&T Atlanta Open,7/26/2019,ATP250,Outdoor,Hard,2nd Round,3,Kecmanovic M.,Humbert U.,66.0,46.0,854.0,1019.0,2.0,0.0,1.87,1.93
43,Atlanta,BB&T Atlanta Open,7/26/2019,ATP250,Outdoor,Hard,Quarterfinals,3,De Minaur A.,Tomic B.,34.0,106.0,1285.0,537.0,1.0,0.0,1.36,3.14
43,Atlanta,BB&T Atlanta Open,7/26/2019,ATP250,Outdoor,Hard,Quarterfinals,3,Opelka R.,Evans D.,57.0,55.0,937.0,942.0,2.0,0.0,1.75,2.07
43,Atlanta,BB&T Atlanta Open,7/26/2019,ATP250,Outdoor,Hard,Quarterfinals,3,Norrie C.,Popyrin A.,54.0,95.0,950.0,588.0,2.0,0.0,1.73,2.1
43,Atlanta,BB&T Atlanta Open,7/27/2019,ATP250,Outdoor,Hard,Quarterfinals,3,Fritz T.,Kecmanovic M.,32.0,66.0,1320.0,854.0,2.0,0.0,1.59,2.36
43,Atlanta,BB&T Atlanta Open,7/27/2019,ATP250,Outdoor,Hard,Semifinals,3,De Minaur A.,Opelka R.,34.0,57.0,1285.0,937.0,2.0,1.0,1.9,1.91
43,Atlanta,BB&T Atlanta Open,7/28/2019,ATP250,Outdoor,Hard,Semifinals,3,Fritz T.,Norrie C.,32.0,54.0,1320.0,950.0,2.0,1.0,1.39,2.98
43,Atlanta,BB&T Atlanta Open,7/28/2019,ATP250,Outdoor,Hard,The Final,3,De Minaur A.,Fritz T.,34.0,32.0,1285.0,1320.0,2.0,0.0,1.79,2.02
44,Gstaad,Suisse Open Gstaad,7/22/2019,ATP250,Outdoor,Clay,1st Round,3,Stebe C.M.,Moutet C.,455.0,80.0,20.0,670.0,2.0,0.0,2.89,1.41
44,Gstaad,Suisse Open Gstaad,7/22/2019,ATP250,Outdoor,Clay,1st Round,3,Vesely J.,Gulbis E.,142.0,130.0,383.0,422.0,2.0,0.0,1.49,2.61
44,Gstaad,Suisse Open Gstaad,7/22/2019,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,Lorenzi P.,74.0,114.0,762.0,509.0,2.0,1.0,1.32,3.34
44,Gstaad,Suisse Open Gstaad,7/22/2019,ATP250,Outdoor,Clay,1st Round,3,Andujar P.,Novak D.,79.0,120.0,712.0,476.0,2.0,1.0,1.83,1.97
44,Gstaad,Suisse Open Gstaad,7/22/2019,ATP250,Outdoor,Clay,1st Round,3,Fabbiano T.,Ehrat S.,90.0,386.0,614.0,42.0,2.0,0.0,1.71,2.13
44,Gstaad,Suisse Open Gstaad,7/22/2019,ATP250,Outdoor,Clay,1st Round,3,Travaglia S.,Galan D.E.,98.0,215.0,576.0,224.0,2.0,0.0,1.51,2.52
44,Gstaad,Suisse Open Gstaad,7/23/2019,ATP250,Outdoor,Clay,1st Round,3,Munar J.,Jaziri M.,89.0,103.0,620.0,557.0,2.0,1.0,1.29,3.53
44,Gstaad,Suisse Open Gstaad,7/23/2019,ATP250,Outdoor,Clay,1st Round,3,Moroni G.,Robredo T.,265.0,167.0,161.0,331.0,2.0,0.0,2.04,1.76
44,Gstaad,Suisse Open Gstaad,7/23/2019,ATP250,Outdoor,Clay,1st Round,3,Sousa J.,Darcis S.,49.0,198.0,965.0,266.0,2.0,0.0,1.38,2.99
44,Gstaad,Suisse Open Gstaad,7/23/2019,ATP250,Outdoor,Clay,1st Round,3,Daniel T.,Baldi F.,111.0,149.0,518.0,370.0,2.0,0.0,1.88,1.91
44,Gstaad,Suisse Open Gstaad,7/23/2019,ATP250,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,Laaksonen H.,85.0,112.0,639.0,515.0,2.0,0.0,1.67,2.19
44,Gstaad,Suisse Open Gstaad,7/23/2019,ATP250,Outdoor,Clay,1st Round,3,Istomin D.,Huesler M.A.,107.0,271.0,534.0,147.0,2.0,0.0,1.77,2.04
44,Gstaad,Suisse Open Gstaad,7/24/2019,ATP250,Outdoor,Clay,2nd Round,3,Carballes Baena R.,Travaglia S.,74.0,98.0,762.0,576.0,2.0,0.0,1.66,2.22
44,Gstaad,Suisse Open Gstaad,7/24/2019,ATP250,Outdoor,Clay,2nd Round,3,Stebe C.M.,Vesely J.,455.0,142.0,20.0,383.0,2.0,1.0,2.76,1.44
44,Gstaad,Suisse Open Gstaad,7/24/2019,ATP250,Outdoor,Clay,2nd Round,3,Fabbiano T.,Sonego L.,90.0,52.0,614.0,954.0,2.0,1.0,2.78,1.44
44,Gstaad,Suisse Open Gstaad,7/24/2019,ATP250,Outdoor,Clay,2nd Round,3,Ramos-Vinolas A.,Verdasco F.,85.0,30.0,639.0,1335.0,2.0,0.0,2.06,1.76
44,Gstaad,Suisse Open Gstaad,7/25/2019,ATP250,Outdoor,Clay,2nd Round,3,Andujar P.,Daniel T.,79.0,111.0,712.0,518.0,2.0,1.0,1.44,2.79
44,Gstaad,Suisse Open Gstaad,7/25/2019,ATP250,Outdoor,Clay,2nd Round,3,Lajovic D.,Istomin D.,26.0,107.0,1456.0,534.0,2.0,1.0,1.23,4.08
44,Gstaad,Suisse Open Gstaad,7/25/2019,ATP250,Outdoor,Clay,2nd Round,3,Sousa J.,Moroni G.,49.0,265.0,965.0,161.0,2.0,0.0,1.44,2.78
44,Gstaad,Suisse Open Gstaad,7/25/2019,ATP250,Outdoor,Clay,2nd Round,3,Bautista Agut R.,Munar J.,13.0,89.0,2320.0,620.0,2.0,0.0,1.33,3.32
44,Gstaad,Suisse Open Gstaad,7/26/2019,ATP250,Outdoor,Clay,Quarterfinals,3,Ramos-Vinolas A.,Carballes Baena R.,85.0,74.0,639.0,762.0,2.0,0.0,1.67,2.21
44,Gstaad,Suisse Open Gstaad,7/26/2019,ATP250,Outdoor,Clay,Quarterfinals,3,Andujar P.,Lajovic D.,79.0,26.0,712.0,1456.0,2.0,0.0,2.01,1.82
44,Gstaad,Suisse Open Gstaad,7/26/2019,ATP250,Outdoor,Clay,Quarterfinals,3,Sousa J.,Bautista Agut R.,49.0,13.0,965.0,2320.0,2.0,1.0,3.83,1.26
44,Gstaad,Suisse Open Gstaad,7/27/2019,ATP250,Outdoor,Clay,Quarterfinals,3,Stebe C.M.,Fabbiano T.,455.0,90.0,20.0,614.0,2.0,1.0,1.91,1.9
44,Gstaad,Suisse Open Gstaad,7/27/2019,ATP250,Outdoor,Clay,Semifinals,3,Ramos-Vinolas A.,Andujar P.,85.0,79.0,639.0,712.0,2.0,0.0,1.64,2.25
44,Gstaad,Suisse Open Gstaad,7/27/2019,ATP250,Outdoor,Clay,Semifinals,3,Stebe C.M.,Sousa J.,455.0,49.0,20.0,965.0,2.0,1.0,3.51,1.3
44,Gstaad,Suisse Open Gstaad,7/28/2019,ATP250,Outdoor,Clay,The Final,3,Ramos-Vinolas A.,Stebe C.M.,85.0,455.0,639.0,20.0,2.0,0.0,1.25,3.99
45,Hamburg,German Tennis Championships,7/22/2019,ATP500,Outdoor,Clay,1st Round,3,Klizan M.,Altmaier D.,62.0,415.0,881.0,30.0,2.0,0.0,1.41,2.86
45,Hamburg,German Tennis Championships,7/22/2019,ATP500,Outdoor,Clay,1st Round,3,Fucsovics M.,Kohlschreiber P.,50.0,72.0,965.0,805.0,2.0,0.0,2.25,1.64
45,Hamburg,German Tennis Championships,7/22/2019,ATP500,Outdoor,Clay,1st Round,3,Chardy J.,Paire B.,77.0,28.0,735.0,1368.0,2.0,1.0,2.04,1.78
45,Hamburg,German Tennis Championships,7/22/2019,ATP500,Outdoor,Clay,1st Round,3,Rublev A.,Garin C.,78.0,37.0,716.0,1234.0,2.0,0.0,2.15,1.7
45,Hamburg,German Tennis Championships,7/22/2019,ATP500,Outdoor,Clay,1st Round,3,Molleker R.,Mayer L.,150.0,51.0,369.0,955.0,2.0,0.0,3.42,1.31
45,Hamburg,German Tennis Championships,7/23/2019,ATP500,Outdoor,Clay,1st Round,3,Basilashvili N.,Dellien H.,16.0,87.0,1995.0,623.0,2.0,0.0,1.78,2.04
45,Hamburg,German Tennis Championships,7/23/2019,ATP500,Outdoor,Clay,1st Round,3,Struff J.L.,Monteiro T.,36.0,91.0,1265.0,612.0,2.0,0.0,1.65,2.23
45,Hamburg,German Tennis Championships,7/23/2019,ATP500,Outdoor,Clay,1st Round,3,Ruud C.,Haase R.,69.0,86.0,832.0,626.0,2.0,1.0,1.45,2.74
45,Hamburg,German Tennis Championships,7/23/2019,ATP500,Outdoor,Clay,1st Round,3,Gasquet R.,Nagal S.,65.0,207.0,860.0,244.0,2.0,0.0,1.43,2.83
45,Hamburg,German Tennis Championships,7/23/2019,ATP500,Outdoor,Clay,1st Round,3,Thiem D.,Cuevas P.,4.0,47.0,4595.0,1013.0,2.0,0.0,1.25,3.95
45,Hamburg,German Tennis Championships,7/23/2019,ATP500,Outdoor,Clay,1st Round,3,Londero J.I.,Davidovich Fokina A.,56.0,127.0,938.0,428.0,2.0,0.0,1.44,2.78
45,Hamburg,German Tennis Championships,7/23/2019,ATP500,Outdoor,Clay,1st Round,3,Carreno Busta P.,Hanfmann Y.,59.0,223.0,917.0,207.0,2.0,0.0,1.76,2.05
45,Hamburg,German Tennis Championships,7/23/2019,ATP500,Outdoor,Clay,1st Round,3,Zverev A.,Jarry N.,5.0,38.0,4325.0,1135.0,2.0,0.0,1.41,2.89
45,Hamburg,German Tennis Championships,7/23/2019,ATP500,Outdoor,Clay,1st Round,3,Krajinovic F.,Djere L.,58.0,31.0,928.0,1335.0,2.0,0.0,1.61,2.32
45,Hamburg,German Tennis Championships,7/23/2019,ATP500,Outdoor,Clay,1st Round,3,Delbonis F.,Cecchinato M.,67.0,63.0,846.0,880.0,2.0,1.0,1.48,2.64
45,Hamburg,German Tennis Championships,7/23/2019,ATP500,Outdoor,Clay,1st Round,3,Fognini F.,Lenz J.,10.0,374.0,2535.0,49.0,2.0,0.0,1.25,4.0
45,Hamburg,German Tennis Championships,7/24/2019,ATP500,Outdoor,Clay,2nd Round,3,Rublev A.,Ruud C.,78.0,69.0,716.0,832.0,2.0,1.0,2.04,1.77
45,Hamburg,German Tennis Championships,7/24/2019,ATP500,Outdoor,Clay,2nd Round,3,Chardy J.,Gasquet R.,77.0,65.0,735.0,860.0,2.0,0.0,1.81,1.99
45,Hamburg,German Tennis Championships,7/24/2019,ATP500,Outdoor,Clay,2nd Round,3,Thiem D.,Fucsovics M.,4.0,50.0,4595.0,965.0,2.0,0.0,1.16,5.16
45,Hamburg,German Tennis Championships,7/24/2019,ATP500,Outdoor,Clay,2nd Round,3,Basilashvili N.,Londero J.I.,16.0,56.0,1995.0,938.0,2.0,1.0,2.2,1.67
45,Hamburg,German Tennis Championships,7/25/2019,ATP500,Outdoor,Clay,2nd Round,3,Krajinovic F.,Klizan M.,58.0,62.0,928.0,881.0,2.0,1.0,1.45,2.74
45,Hamburg,German Tennis Championships,7/25/2019,ATP500,Outdoor,Clay,2nd Round,3,Carreno Busta P.,Struff J.L.,59.0,36.0,917.0,1265.0,2.0,0.0,2.47,1.54
45,Hamburg,German Tennis Championships,7/25/2019,ATP500,Outdoor,Clay,2nd Round,3,Zverev A.,Delbonis F.,5.0,67.0,4325.0,846.0,2.0,0.0,1.3,3.54
45,Hamburg,German Tennis Championships,7/25/2019,ATP500,Outdoor,Clay,2nd Round,3,Fognini F.,Molleker R.,10.0,150.0,2535.0,369.0,2.0,0.0,1.33,3.32
45,Hamburg,German Tennis Championships,7/26/2019,ATP500,Outdoor,Clay,Quarterfinals,3,Basilashvili N.,Chardy J.,16.0,77.0,1995.0,735.0,2.0,0.0,1.91,1.89
45,Hamburg,German Tennis Championships,7/26/2019,ATP500,Outdoor,Clay,Quarterfinals,3,Rublev A.,Thiem D.,78.0,4.0,716.0,4595.0,2.0,0.0,6.29,1.12
45,Hamburg,German Tennis Championships,7/26/2019,ATP500,Outdoor,Clay,Quarterfinals,3,Zverev A.,Krajinovic F.,5.0,58.0,4325.0,928.0,2.0,1.0,1.38,3.05
45,Hamburg,German Tennis Championships,7/26/2019,ATP500,Outdoor,Clay,Quarterfinals,3,Carreno Busta P.,Fognini F.,59.0,10.0,917.0,2535.0,2.0,1.0,1.83,1.98
45,Hamburg,German Tennis Championships,7/27/2019,ATP500,Outdoor,Clay,Semifinals,3,Basilashvili N.,Zverev A.,16.0,5.0,1995.0,4325.0,2.0,1.0,2.91,1.41
45,Hamburg,German Tennis Championships,7/27/2019,ATP500,Outdoor,Clay,Semifinals,3,Rublev A.,Carreno Busta P.,78.0,59.0,716.0,917.0,2.0,1.0,1.8,2.02
45,Hamburg,German Tennis Championships,7/28/2019,ATP500,Outdoor,Clay,The Final,3,Basilashvili N.,Rublev A.,16.0,78.0,1995.0,716.0,2.0,1.0,2.08,1.75
46,Kitzbuhel,Generali Open,7/29/2019,ATP250,Outdoor,Clay,1st Round,3,Sonego L.,Delbonis F.,56.0,63.0,954.0,876.0,2.0,1.0,2.05,1.76
46,Kitzbuhel,Generali Open,7/29/2019,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,Dellien H.,76.0,89.0,787.0,614.0,2.0,1.0,1.67,2.19
46,Kitzbuhel,Generali Open,7/29/2019,ATP250,Outdoor,Clay,1st Round,3,Bachinger M.,Klizan M.,125.0,60.0,451.0,918.0,2.0,1.0,2.7,1.46
46,Kitzbuhel,Generali Open,7/29/2019,ATP250,Outdoor,Clay,1st Round,3,Novak D.,Rodionov J.,119.0,280.0,488.0,136.0,2.0,0.0,1.21,4.33
46,Kitzbuhel,Generali Open,7/29/2019,ATP250,Outdoor,Clay,1st Round,3,Chardy J.,Cecchinato M.,74.0,62.0,805.0,880.0,2.0,0.0,1.78,2.03
46,Kitzbuhel,Generali Open,7/30/2019,ATP250,Outdoor,Clay,1st Round,3,Munar J.,Fabbiano T.,88.0,82.0,620.0,653.0,2.0,1.0,1.34,3.22
46,Kitzbuhel,Generali Open,7/30/2019,ATP250,Outdoor,Clay,1st Round,3,Andujar P.,Mayer L.,75.0,81.0,802.0,655.0,2.0,1.0,2.18,1.68
46,Kitzbuhel,Generali Open,7/30/2019,ATP250,Outdoor,Clay,1st Round,3,Kovalik J.,Garcia-Lopez G.,326.0,158.0,82.0,335.0,2.0,1.0,2.07,1.75
46,Kitzbuhel,Generali Open,7/30/2019,ATP250,Outdoor,Clay,1st Round,3,Kohlschreiber P.,Gasquet R.,73.0,68.0,805.0,860.0,2.0,0.0,1.96,1.84
46,Kitzbuhel,Generali Open,7/30/2019,ATP250,Outdoor,Clay,1st Round,3,Ruud C.,Carreno Busta P.,65.0,47.0,869.0,1007.0,2.0,1.0,2.1,1.73
46,Kitzbuhel,Generali Open,7/30/2019,ATP250,Outdoor,Clay,1st Round,3,Ofner S.,Miedler L.,167.0,258.0,307.0,168.0,2.0,0.0,2.07,1.75
46,Kitzbuhel,Generali Open,7/30/2019,ATP250,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,Fucsovics M.,69.0,54.0,860.0,965.0,2.0,1.0,2.05,1.77
46,Kitzbuhel,Generali Open,7/31/2019,ATP250,Outdoor,Clay,2nd Round,3,Chardy J.,Lajovic D.,74.0,26.0,805.0,1501.0,2.0,1.0,2.09,1.73
46,Kitzbuhel,Generali Open,7/31/2019,ATP250,Outdoor,Clay,2nd Round,3,Ruud C.,Bachinger M.,65.0,125.0,869.0,451.0,2.0,0.0,1.28,3.69
46,Kitzbuhel,Generali Open,7/31/2019,ATP250,Outdoor,Clay,2nd Round,3,Ramos-Vinolas A.,Munar J.,69.0,88.0,860.0,620.0,2.0,0.0,1.77,2.04
46,Kitzbuhel,Generali Open,7/31/2019,ATP250,Outdoor,Clay,2nd Round,3,Cuevas P.,Novak D.,53.0,119.0,968.0,488.0,2.0,1.0,1.5,2.56
46,Kitzbuhel,Generali Open,7/31/2019,ATP250,Outdoor,Clay,2nd Round,3,Sonego L.,Carballes Baena R.,56.0,76.0,954.0,787.0,2.0,1.0,2.11,1.72
46,Kitzbuhel,Generali Open,7/31/2019,ATP250,Outdoor,Clay,2nd Round,3,Verdasco F.,Kovalik J.,32.0,326.0,1310.0,82.0,2.0,0.0,1.43,2.8
46,Kitzbuhel,Generali Open,7/31/2019,ATP250,Outdoor,Clay,2nd Round,3,Andujar P.,Kohlschreiber P.,75.0,73.0,802.0,805.0,2.0,0.0,1.92,1.86
46,Kitzbuhel,Generali Open,7/31/2019,ATP250,Outdoor,Clay,2nd Round,3,Thiem D.,Ofner S.,4.0,167.0,4595.0,307.0,2.0,0.0,1.06,9.33
46,Kitzbuhel,Generali Open,8/1/2019,ATP250,Outdoor,Clay,Quarterfinals,3,Ramos-Vinolas A.,Chardy J.,69.0,74.0,860.0,805.0,2.0,0.0,1.59,2.35
46,Kitzbuhel,Generali Open,8/1/2019,ATP250,Outdoor,Clay,Quarterfinals,3,Ruud C.,Cuevas P.,65.0,53.0,869.0,968.0,2.0,0.0,2.1,1.73
46,Kitzbuhel,Generali Open,8/1/2019,ATP250,Outdoor,Clay,Quarterfinals,3,Sonego L.,Verdasco F.,56.0,32.0,954.0,1310.0,2.0,0.0,2.14,1.71
46,Kitzbuhel,Generali Open,8/1/2019,ATP250,Outdoor,Clay,Quarterfinals,3,Thiem D.,Andujar P.,4.0,75.0,4595.0,802.0,2.0,0.0,1.16,5.35
46,Kitzbuhel,Generali Open,8/2/2019,ATP250,Outdoor,Clay,Semifinals,3,Ramos-Vinolas A.,Ruud C.,69.0,65.0,860.0,869.0,2.0,0.0,1.59,2.37
46,Kitzbuhel,Generali Open,8/2/2019,ATP250,Outdoor,Clay,Semifinals,3,Thiem D.,Sonego L.,4.0,56.0,4595.0,954.0,2.0,0.0,1.17,5.23
46,Kitzbuhel,Generali Open,8/3/2019,ATP250,Outdoor,Clay,The Final,3,Thiem D.,Ramos-Vinolas A.,4.0,69.0,4595.0,860.0,2.0,0.0,1.23,4.19
47,Los Cabos,Abierto Mexicano Mifel,7/30/2019,ATP250,Outdoor,Hard,1st Round,3,Gunneswaran P.,Millman J.,90.0,67.0,609.0,860.0,2.0,1.0,3.35,1.32
47,Los Cabos,Abierto Mexicano Mifel,7/30/2019,ATP250,Outdoor,Hard,1st Round,3,Kokkinakis T.,Janvier M.,191.0,192.0,269.0,267.0,2.0,0.0,1.43,2.82
47,Los Cabos,Abierto Mexicano Mifel,7/30/2019,ATP250,Outdoor,Hard,1st Round,3,Kukushkin M.,Dzumhur D.,45.0,92.0,1020.0,603.0,2.0,0.0,1.73,2.09
47,Los Cabos,Abierto Mexicano Mifel,7/30/2019,ATP250,Outdoor,Hard,1st Round,3,Gulbis E.,Jung J.,129.0,134.0,422.0,400.0,2.0,0.0,2.35,1.59
47,Los Cabos,Abierto Mexicano Mifel,7/30/2019,ATP250,Outdoor,Hard,1st Round,3,Granollers M.,Gomez L.,103.0,492.0,547.0,13.0,2.0,0.0,1.09,7.55
47,Los Cabos,Abierto Mexicano Mifel,7/31/2019,ATP250,Outdoor,Hard,1st Round,3,Daniel T.,Sandgren T.,118.0,71.0,493.0,826.0,2.0,0.0,3.22,1.34
47,Los Cabos,Abierto Mexicano Mifel,7/31/2019,ATP250,Outdoor,Hard,1st Round,3,Londero J.I.,Garin C.,59.0,37.0,935.0,1233.0,2.0,1.0,2.47,1.54
47,Los Cabos,Abierto Mexicano Mifel,7/31/2019,ATP250,Outdoor,Hard,1st Round,3,Albot R.,Tipsarevic J.,41.0,256.0,1046.0,170.0,2.0,1.0,1.39,2.96
47,Los Cabos,Abierto Mexicano Mifel,7/31/2019,ATP250,Outdoor,Hard,1st Round,3,Kwon S.W.,Stebe C.M.,112.0,257.0,521.0,170.0,2.0,0.0,1.25,3.96
47,Los Cabos,Abierto Mexicano Mifel,7/31/2019,ATP250,Outdoor,Hard,1st Round,3,Dimitrov G.,Johnson S.,57.0,94.0,952.0,600.0,2.0,1.0,1.68,2.17
47,Los Cabos,Abierto Mexicano Mifel,7/31/2019,ATP250,Outdoor,Hard,1st Round,3,Norrie C.,Barrere G.,58.0,111.0,950.0,523.0,2.0,0.0,1.29,3.58
47,Los Cabos,Abierto Mexicano Mifel,7/31/2019,ATP250,Outdoor,Hard,1st Round,3,Fritz T.,Koepfer D.,28.0,123.0,1450.0,456.0,2.0,0.0,1.31,3.41
47,Los Cabos,Abierto Mexicano Mifel,8/1/2019,ATP250,Outdoor,Hard,2nd Round,3,Albot R.,Daniel T.,41.0,118.0,1046.0,493.0,2.0,0.0,1.42,2.86
47,Los Cabos,Abierto Mexicano Mifel,8/1/2019,ATP250,Outdoor,Hard,2nd Round,3,Schwartzman D.,Gulbis E.,27.0,129.0,1485.0,422.0,2.0,0.0,1.23,4.11
47,Los Cabos,Abierto Mexicano Mifel,8/1/2019,ATP250,Outdoor,Hard,2nd Round,3,Kukushkin M.,Norrie C.,45.0,58.0,1020.0,950.0,2.0,0.0,2.33,1.6
47,Los Cabos,Abierto Mexicano Mifel,8/1/2019,ATP250,Outdoor,Hard,2nd Round,3,Kwon S.W.,Londero J.I.,112.0,59.0,521.0,935.0,2.0,1.0,1.39,2.95
47,Los Cabos,Abierto Mexicano Mifel,8/1/2019,ATP250,Outdoor,Hard,2nd Round,3,Pella G.,Dimitrov G.,24.0,57.0,1560.0,952.0,2.0,0.0,2.26,1.62
47,Los Cabos,Abierto Mexicano Mifel,8/1/2019,ATP250,Outdoor,Hard,2nd Round,3,Fritz T.,Gunneswaran P.,28.0,90.0,1450.0,609.0,2.0,1.0,1.17,4.94
47,Los Cabos,Abierto Mexicano Mifel,8/1/2019,ATP250,Outdoor,Hard,2nd Round,3,Kokkinakis T.,Pouille L.,191.0,29.0,269.0,1385.0,2.0,1.0,2.17,1.68
47,Los Cabos,Abierto Mexicano Mifel,8/1/2019,ATP250,Outdoor,Hard,2nd Round,3,Fognini F.,Granollers M.,9.0,103.0,2625.0,547.0,2.0,1.0,1.83,1.98
47,Los Cabos,Abierto Mexicano Mifel,8/2/2019,ATP250,Outdoor,Hard,Quarterfinals,3,Schwartzman D.,Kukushkin M.,27.0,45.0,1485.0,1020.0,2.0,0.0,1.52,2.53
47,Los Cabos,Abierto Mexicano Mifel,8/2/2019,ATP250,Outdoor,Hard,Quarterfinals,3,Pella G.,Kwon S.W.,24.0,112.0,1560.0,521.0,2.0,1.0,1.67,2.2
47,Los Cabos,Abierto Mexicano Mifel,8/2/2019,ATP250,Outdoor,Hard,Quarterfinals,3,Albot R.,Kokkinakis T.,41.0,191.0,1046.0,269.0,2.0,0.0,1.84,1.97
47,Los Cabos,Abierto Mexicano Mifel,8/2/2019,ATP250,Outdoor,Hard,Quarterfinals,3,Fritz T.,Fognini F.,28.0,9.0,1450.0,2625.0,2.0,0.0,1.62,2.29
47,Los Cabos,Abierto Mexicano Mifel,8/3/2019,ATP250,Outdoor,Hard,Semifinals,3,Schwartzman D.,Pella G.,27.0,24.0,1485.0,1560.0,2.0,1.0,1.59,2.37
47,Los Cabos,Abierto Mexicano Mifel,8/3/2019,ATP250,Outdoor,Hard,Semifinals,3,Fritz T.,Albot R.,28.0,41.0,1450.0,1046.0,2.0,0.0,1.53,2.51
47,Los Cabos,Abierto Mexicano Mifel,8/4/2019,ATP250,Outdoor,Hard,The Final,3,Schwartzman D.,Fritz T.,27.0,28.0,1485.0,1450.0,2.0,0.0,2.11,1.72
48,Washington,Citi Open,7/29/2019,ATP500,Outdoor,Hard,1st Round,3,Fratangelo B.,Karlovic I.,124.0,80.0,452.0,659.0,2.0,1.0,1.85,1.95
48,Washington,Citi Open,7/29/2019,ATP500,Outdoor,Hard,1st Round,3,Paul T.,Kudla D.,128.0,98.0,427.0,565.0,2.0,0.0,1.76,2.06
48,Washington,Citi Open,7/29/2019,ATP500,Outdoor,Hard,1st Round,3,Harris L.,Berankis R.,85.0,78.0,647.0,749.0,2.0,1.0,1.97,1.83
48,Washington,Citi Open,7/29/2019,ATP500,Outdoor,Hard,1st Round,3,Copil M.,Torpegaard M.,84.0,179.0,647.0,291.0,2.0,1.0,1.68,2.18
48,Washington,Citi Open,7/29/2019,ATP500,Outdoor,Hard,1st Round,3,Tsonga J.W.,Schnur B.,70.0,99.0,860.0,561.0,2.0,0.0,1.23,4.18
48,Washington,Citi Open,7/29/2019,ATP500,Outdoor,Hard,1st Round,3,Mannarino A.,Ivashka I.,66.0,126.0,861.0,434.0,2.0,0.0,1.55,2.45
48,Washington,Citi Open,7/30/2019,ATP500,Outdoor,Hard,1st Round,3,Bublik A.,Klahn B.,72.0,93.0,819.0,601.0,2.0,0.0,1.97,1.83
